159,159,རིན་པོ་ཆེ་རྒྱས་པ་ཆེན་པོའི་རྒྱུད།,9,480.1,582.1,61,ལེའུ།,།སྡེ་དགེ་དང་མཚམས་བྲག་རྒྱུད་འབུམ་གཉིས་ཀྱི་ཆོས་ཚན་དཔེ་སྡུར་ཞུས་པའི་དཀར་ཆག::ཨ་ཏི་ཡོ་ག::སེམས་སྡེའི་སྐོར།::སེམས་སྡེ་སྤྱིའི་སྐོར། ,ད- ཆ༣༦༡- ༣༩༥ ཚ- ཅ༡༦,འགྱུར་བྱང་མི་བཞུགས།
160,160,དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ཀྱི་ཐུགས་གསང་བའི་ཡེ་ཤེས་དོན་གྱི་སྙིང་པོ་ཁྲོ་བོ་རྡོ་རྗེའི་རིགས་ཀུན་འདུས་རིག་པའི་མདོ་རྣལ་འབྱོར་གྲུབ་པའི་རྒྱུད་ཐེག་པ་ཆེན་པོའི་མདོ།            དྲི་མེད་བཤེས་གཉེན་དང་ཅོག་རོ་ཀླུའི་རྒྱལ་མཚན་གྱིས་བསྒྱུར། _ [ད- ཇ- ] [ཚ- བ] རྒྱུད་འདི་,9,0.1,0,།སྡེ་དགེ་དང་མཚམས་བྲག་རྒྱུད་འབུམ་གཉིས་ཀྱི་ཆོས་ཚན་དཔེ་སྡུར་ཞུས་པའི་དཀར་ཆག::ལུང་ཨ་ནུ་ཡོ་གའི་སྐོར། ::རྩ་བའི་མདོ་བཞི།,ལེའུ་དང་པོ་ནས་དགུ་པའི་བར་གོ་རིམ་འདྲ། དེ་ནས་
161,161,དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ཀྱི་ཐུགས་གསང་བའི་ཡེ་ཤེས་དོན་གྱི་སྙིང་པོ་རྡོ་རྗེ་བཀོད་པའི་རྒྱུད་རྣལ་འབྱོར་གྲུབ་པའི་ལུང་ཀུན་འདུས་རིག་པའི་མདོ་ཐེག་པ་ཆེན་པོ་མངོན་པར་རྟོགས་པ་ཆོས་ཀྱི་རྣམ་གྲངས་རྣམ་པར་བཀོད་པའི་མདོ།,10,1.1,571.6,75,ལེའུ།,།སྡེ་དགེ་དང་མཚམས་བྲག་རྒྱུད་འབུམ་གཉིས་ཀྱི་ཆོས་ཚན་དཔེ་སྡུར་ཞུས་པའི་དཀར་ཆག::ལུང་ཨ་ནུ་ཡོ་གའི་སྐོར། ::རྩ་བའི་མདོ་བཞི།,དྷརྨ་བོ་དྷི་དང་ལོ་ཙཱ་བ་ཆེན་བཙན་སྐྱེས་ཀྱིས་བསྒྱུར།,ད- ཇ༡༡༠- ༣༡༤ ཚ- མ༡
162,162,དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ཀྱི་གསང་བའི་མཛོད་ཆེན་པོ་མི་ཟད་པ་གཏེར་གྱི་སྒྲོན་མ། བརྟུལ་ཞུགས་ཆེན་པོ་སྒྲུབ་པའི་རྒྱུད།            ཡེ་ཤེས་རྔམ་པ་གློག་གི་འཁོར་ལོ་ཞེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ། དྲི་མེད་བཤེས་གཉེན་དང་ཅོག་རོ་ཀླུའི་རྒྱལ་མཚན་གྱིས་བསྒྱུར།,10,573.1,760,17,ལེའུ།,།སྡེ་དགེ་དང་མཚམས་བྲག་རྒྱུད་འབུམ་གཉིས་ཀྱི་ཆོས་ཚན་དཔེ་སྡུར་ཞུས་པའི་དཀར་ཆག::ལུང་ཨ་ནུ་ཡོ་གའི་སྐོར། ::རྩ་བའི་མདོ་བཞི།,ད- ཇ༣༡༤- ༣༨༢ ཚ- བ༡,བཛྲ་བི་ཤྭ་མི་ཏྲ་དང་བཻ་རོ་ཙ་ནས་བསྒྱུར།
163,163,དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ཀྱི་སྐུ་དང་། གསུང་དང་། ཐུགས་ཀྱི་གསང་བ་དུར་ཁྲོད་ཁུ་བྱུག་རོལ་པའི་རྒྱུད་ཅེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ།            ལོ་ཆེན་བཻ་རོ་ཙ་ནས་བསྒྱུར།,11,1.1,101.2,14,ལེའུ།,།སྡེ་དགེ་དང་མཚམས་བྲག་རྒྱུད་འབུམ་གཉིས་ཀྱི་ཆོས་ཚན་དཔེ་སྡུར་ཞུས་པའི་དཀར་ཆག::ལུང་ཨ་ནུ་ཡོ་གའི་སྐོར། ::རྩ་བའི་མདོ་བཞི།,ད- ཉ༡-༣༧ ཚ- བ༢,པདྨ་སཾ་བྷ་ཝས་བསྒྱུར།
164,164,[བྱང་ཆུབ་ཀྱི་སེམས་ལུང་རྣལ་འབྱོར་ཆེན་པོའི་རྒྱུད་ཐེག་པ་ཆེན་པོའི་མདོ།,11,101.2,213.1,45,ལེའུ།,།སྡེ་དགེ་དང་མཚམས་བྲག་རྒྱུད་འབུམ་གཉིས་ཀྱི་ཆོས་ཚན་དཔེ་སྡུར་ཞུས་པའི་དཀར་ཆག::ལུང་ཨ་ནུ་ཡོ་གའི་སྐོར། ::རྩ་བའི་མདོ་བཞི།,ལོ་ཆེན་བཻ་རོ་ཙ་ནས་བསྒྱུར།,ད- ཉ༣༧- ༧༨,མཐའ་དྲུག་གསལ་བར་བྱེད་པའི་རྒྱུད།
165,164,ལྟ་བ་ཐམས་ཅད་ཀྱི་རྒྱལ་པོ་ཀུན་ཏུ་བཟང་པོ་ཆེ་བ་རང་ལ་གནས་པའི་རྒྱུད།,11,213.1,261.1,31,ལེའུ།,།སྡེ་དགེ་དང་མཚམས་བྲག་རྒྱུད་འབུམ་གཉིས་ཀྱི་ཆོས་ཚན་དཔེ་སྡུར་ཞུས་པའི་དཀར་ཆག::ལུང་ཨ་ནུ་ཡོ་གའི་སྐོར། ::རྩ་བའི་མདོ་བཞི།,ད- ཉ༧༨- ༩༦ ཚ- ར༢༥ང༩,གཉིས་ཆར་ནང་དུ་འདྲ་བ་རེ་ཡོད་ཀྱང་ར་པོད་ནང་དེ་ཧ་ཅང་འདྲ།            ང་པོད་ནང་གི་ཆོས་ཚན་༢༥པ་དེའི་ལེའུ་དང་པོ་ནས་བདུན་པའི་བར་སྡེ་པར་ལེའུ་དང་པོའི་ནང་དུ་འདུས་ཡོད།            དེ་མན་ཆད་ལེའུའི་གོ་རིམ་ཡང་མི་འདྲ་སྟེ་སྡེ་དགེའི་ལེའུ་བཅུ་དྲུག་གི་མཚམས།            .ེ་ནས་ཀུན་ཏུ་བཟང་པོ་ཆེ་བ་རང་ལ་སོགས་ནས་རྣམ་པ་ལྔ་དང་ཆེ་བ་རང་གནས་ཆེན་པོའི་རྒྱུད་རྫོགས་སོ་ཞེས་པའི་བར་དེ་ལེའུའི་གྲངས་སྨོས་མེ.།            མཚམས་བྲག་ལེའུ་ཉེར་གསུམ་ནས་སོ་གཅིག་བར་དེར་འ.། འགྱུར་བྱང་མེད་པ་འདྲ, འགྱུར་བྱང་མི་བཞུགས།
166,165,དབང་གི་རྒྱལ་པོ་དབང་བསྐུར་རྒྱལ་པོའི་རྒྱུད།,11,261.1,315.1,5,ལེའུ།,།སྡེ་དགེ་དང་མཚམས་བྲག་རྒྱུད་འབུམ་གཉིས་ཀྱི་ཆོས་ཚན་དཔེ་སྡུར་ཞུས་པའི་དཀར་ཆག::ལུང་ཨ་ནུ་ཡོ་གའི་སྐོར། ::རྩ་བའི་མདོ་བཞི།,རྡོ་རྗེ་ཡང་དབང་གཏེར་གྱིས་བསྒྱུར།,ད- ཉ༩༧- ༡༡༧ ཚ- ང༡༤
167,176,རྒྱུད་ཀྱི་རྒྱལ་པོ་ཏིང་ངེ་འཛིན་མཆོག་གི་རྒྱུད།,11,315.1,347.1,11,ལེའུ།,།སྡེ་དགེ་དང་མཚམས་བྲག་རྒྱུད་འབུམ་གཉིས་ཀྱི་ཆོས་ཚན་དཔེ་སྡུར་ཞུས་པའི་དཀར་ཆག::ལུང་ཨ་ནུ་ཡོ་གའི་སྐོར། ::རྩ་བའི་མདོ་བཞི།,ད- ཉ༡༡༧- ༡༢༨ ཚ- ང༡༢,འགྱུར་བྱང་མི་བཞུགས།
168,177,ཕྲིན་ལས་ཐམས་ཅད་ཀྱི་རྒྱལ་པོ་སྐབས་སྦྱོར་བདུན་པའི་རྒྱུད།,11,347.1,383.1,7,ལེའུ།,།སྡེ་དགེ་དང་མཚམས་བྲག་རྒྱུད་འབུམ་གཉིས་ཀྱི་ཆོས་ཚན་དཔེ་སྡུར་ཞུས་པའི་དཀར་ཆག::ལུང་ཨ་ནུ་ཡོ་གའི་སྐོར། ::རྩ་བའི་མདོ་བཞི།,རྡོ་རྗེ་ཡང་དབང་གཏེར་གྱིས་བསྒྱུར།,ད- ཉ༡༢༨- ༡༤༢ ཚ- བ༡༡
169,178,སྤྱོད་པ་ཐམས་ཅད་ཀྱི་རྒྱལ་པོ་བརྩོན་པ་དོན་ལྡན་གྱི་རྒྱུད།,11,383.1,417.6,6,ལེའུ།,།སྡེ་དགེ་དང་མཚམས་བྲག་རྒྱུད་འབུམ་གཉིས་ཀྱི་ཆོས་ཚན་དཔེ་སྡུར་ཞུས་པའི་དཀར་ཆག::ལུང་ཨ་ནུ་ཡོ་གའི་སྐོར། ::རྩ་བའི་མདོ་བཞི།,ད- ཉ༡༤༢- ༡༥༤ ཚ- ང༡༠,འགྱུར་བྱང་མི་བཞུགས།
170,179,ཞི་བ་ལྷ་རྒྱུད་ཆེན་པོ་ཞེས་བྱ་བ།,11,419.1,447.2,9,ལེའུ།,།སྡེ་དགེ་དང་མཚམས་བྲག་རྒྱུད་འབུམ་གཉིས་ཀྱི་ཆོས་ཚན་དཔེ་སྡུར་ཞུས་པའི་དཀར་ཆག::ལུང་ཨ་ནུ་ཡོ་གའི་སྐོར། ::རྩ་བའི་མདོ་བཞི།,པཎྜི་ཏ་པྲ་མ་ས་ཏྭ་དང་ལོ་ཙཱ་བ་པདྨ་རུ་རྩེས་བསྒྱུར།,ད- ཉ༡༥༥- ༡༦༤ ཚ- ཞ༡༠
171,180,ཆོས་ཉིད་ཞི་བའི་ལྷ་རྒྱུད།,11,447.2,457.6,།སྡེ་དགེ་དང་མཚམས་བྲག་རྒྱུད་འབུམ་གཉིས་ཀྱི་ཆོས་ཚན་དཔེ་སྡུར་ཞུས་པའི་དཀར་ཆག::ལུང་ཨ་ནུ་ཡོ་གའི་སྐོར། ::རྩ་བའི་མདོ་བཞི།,བི་མ་ལ་མི་ཏྲ་དང་གཉགས་ཛྙཱ་ན་ཀུ་མཱ་རས་བསྒྱུར།,[ད- ཉ༡༦༤- ༡༦༨] [ཚ- ཞ༡༡],-->
172,181,ཁྲོ་བོ་ལྷ་རྒྱུད་ཆེན་མོ་ཞེས་བྱ་བ།,11,459.1,494.6,17,ལེའུ།,།སྡེ་དགེ་དང་མཚམས་བྲག་རྒྱུད་འབུམ་གཉིས་ཀྱི་ཆོས་ཚན་དཔེ་སྡུར་ཞུས་པའི་དཀར་ཆག::ལུང་ཨ་ནུ་ཡོ་གའི་སྐོར། ::རྩ་བའི་མདོ་བཞི།,པྲ་མ་ས་ཏྭ་དང་གཉགས་ཛྙཱ་ན་ཀུ་མཱ་རས་བསྒྱུར།,ད- ཉ༡༦༨- ༡༨༠ ཚ- ཞ༡༢
173,182,ཁྲོ་བོ་ལྷ་རྒྱུད་ཀྱི་རྟོག་པ་ཆེན་པོ།,11,496.1,533.2,1,ལེའུ།,།སྡེ་དགེ་དང་མཚམས་བྲག་རྒྱུད་འབུམ་གཉིས་ཀྱི་ཆོས་ཚན་དཔེ་སྡུར་ཞུས་པའི་དཀར་ཆག::ལུང་ཨ་ནུ་ཡོ་གའི་སྐོར། ::རྩ་བའི་མདོ་བཞི།,ད- ཉ༡༨༠- ༡༩༢ ཚ- ཞ༡༣,ལེའུ་དང་འགྱུར་བྱང་མི་བཞུགས།
174,183,ཐུགས་རྗེ་ཆེན་པོའི་གཏོར་མ་དང་ཤ་ཁྲག་རུས་པའི་གཏོར་རྒྱུད་ཆེན་པོ།,11,533.2,685.1,44,ལེའུ།,།སྡེ་དགེ་དང་མཚམས་བྲག་རྒྱུད་འབུམ་གཉིས་ཀྱི་ཆོས་ཚན་དཔེ་སྡུར་ཞུས་པའི་དཀར་ཆག::ལུང་ཨ་ནུ་ཡོ་གའི་སྐོར། ::རྩ་བའི་མདོ་བཞི།,སློབ་དཔོན་པདྨ་དང་གནུབས་ནམ་མཁའི་སྙིང་པོས་བསྒྱུར།,ད- ཉ༡༩༢- ༢༤༦ ཚ- ཙ༡
175,184,རྣལ་འབྱོར་ནང་གི་ཚོགས་རྒྱུད་ཆེན་པོ།,11,685.1,726,15,ལེའུ།,།སྡེ་དགེ་དང་མཚམས་བྲག་རྒྱུད་འབུམ་གཉིས་ཀྱི་ཆོས་ཚན་དཔེ་སྡུར་ཞུས་པའི་དཀར་ཆག::ལུང་ཨ་ནུ་ཡོ་གའི་སྐོར། ::རྩ་བའི་མདོ་བཞི།,ད- ཉ༢༤༦- ༢༦༡ ཚ- ཙ༢,.0ེ་གཉིས་ཆར་ལེའུ་དང་པོ་ནས་བཞི་པའི་བར་འདྲ། སྡེ་དགེའི་ལེའུ་ལྔ་པའི་ནང་.་མཚམས་བྲག་ལེའུ་ལྔ་དྲུག་བ.ན་གསུམ་འ.།            ཡང་སྡེ་དགེའི་ལེའུ་དྲུག་པ་དང་མཚམས་བྲག་ལེའུ་བརྒྱད་པ་གཉིས་འདྲ། མཚམས་བྲག་ལ་ལེའུ་དགུ་པ་ནས་བཟུང་བཅོ་ལྔའི-བར་ལེའུ་བ.ན་ལྷག་མ་ཡོ.,            འགྱུར་བྱང་མི་བཞུགས།
176,185,དཔལ་འབར་ཁྲོ་མོའི་རྒྱུད།,12,1.1,68.3,།སྡེ་དགེ་དང་མཚམས་བྲག་རྒྱུད་འབུམ་གཉིས་ཀྱི་ཆོས་ཚན་དཔེ་སྡུར་ཞུས་པའི་དཀར་ཆག::ལུང་ཨ་ནུ་ཡོ་གའི་སྐོར། ::རྩ་བའི་མདོ་བཞི།,རྡོ་རྗེ་གྲོ་ལོད་རྩལ་དང་ལོ་ཙཱ་བ་ཞང་དྲུང་གིས་བསྒྱུར།,[ད- ཉ༢༦༢- ༢༨༥] [ཚ- ཙ༩],-->
177,180,དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ཀྱི་རཀྟ་དམར་གྱི་རྒྱུད།,12,68.3,93.6,15,ལེའུ།,།སྡེ་དགེ་དང་མཚམས་བྲག་རྒྱུད་འབུམ་གཉིས་ཀྱི་ཆོས་ཚན་དཔེ་སྡུར་ཞུས་པའི་དཀར་ཆག::ལུང་ཨ་ནུ་ཡོ་གའི་སྐོར། ::རྩ་བའི་མདོ་བཞི།,སློབ་དཔོན་རྡོ་རྗེ་གྲོ་ལོད་རྩལ་གྱིས་བསྒྱུར།,ད- ཉ༢༨༥- ༢༩༥ ཚ- ཙ༦
178,187,རིན་པོ་ཆེ་མེ་ལྷ་ཞི་བར་གྱུར་པ་འབར་བའི་རྒྱུད།,12,95.1,143.1,26,ལེའུ།,།སྡེ་དགེ་དང་མཚམས་བྲག་རྒྱུད་འབུམ་གཉིས་ཀྱི་ཆོས་ཚན་དཔེ་སྡུར་ཞུས་པའི་དཀར་ཆག::ལུང་ཨ་ནུ་ཡོ་གའི་སྐོར། ::རྩ་བའི་མདོ་བཞི།,ད- ཉ༢༩༥- ༣༡༣ ཚ- ཙ༧,འགྱུར་བྱང་མི་བཞུགས།
179,188,རྡོ་རྗེ་ངུར་མོའི་ཏནྟྲ་ཞེས་བྱ་བའི་རྒྱུད་ཆེན་པོ།,12,144.1,181.3,10,ལེའུ།,།སྡེ་དགེ་དང་མཚམས་བྲག་རྒྱུད་འབུམ་གཉིས་ཀྱི་ཆོས་ཚན་དཔེ་སྡུར་ཞུས་པའི་དཀར་ཆག::ལུང་ཨ་ནུ་ཡོ་གའི་སྐོར། ::རྩ་བའི་མདོ་བཞི།,ད- ཉ༣༡༣- ༣༢༨ ཚ- བ༡,འགྱུར་བྱང་མི་བཞུགས།
180,189,ཧཱུཾ་མཛད་ཆེན་པོའི་རྒྱུད།,12,181.3,199.1,11,ལེའུ།,།སྡེ་དགེ་དང་མཚམས་བྲག་རྒྱུད་འབུམ་གཉིས་ཀྱི་ཆོས་ཚན་དཔེ་སྡུར་ཞུས་པའི་དཀར་ཆག::ལུང་ཨ་ནུ་ཡོ་གའི་སྐོར། ::རྩ་བའི་མདོ་བཞི།,སློབ་དཔོན་རྡོ་རྗེ་གྲོ་ལོད་དང་རྡོ་རྗེ་ཞང་དྲུང་གིས་བསྒྱུར།,ད- ཉ༣༢༨- ༣༣༤ ཚ- ཙ༡༢
181,190,ཟླ་གསང་ཆེན་པོའི་མདོ།,12,199.1,251.1,25,ལེའུ།,།སྡེ་དགེ་དང་མཚམས་བྲག་རྒྱུད་འབུམ་གཉིས་ཀྱི་ཆོས་ཚན་དཔེ་སྡུར་ཞུས་པའི་དཀར་ཆག::ལུང་ཨ་ནུ་ཡོ་གའི་སྐོར། ::རྩ་བའི་མདོ་བཞི།,ད- ཉ༣༣༥- ༣༣༥༣ ཚ- མ༢,གསུམ་པ། བསྐྱེད་པ་མ་ཧཱ་ཡོ་གའི་སྐོར། རྩ་བར་གྱུར་པ་སྒྱུ་འཕྲུལ། ཏནྟྲ་ཆེན་པོ་སྡེ་བཅོ་བརྒྱད། སྒྲུབ་སྡེ་བཀའ་བརྒྱད་དང་གསུམ་ལས།            འགྱུར་བྱང་མི་བཞུགས།
182,191,གསང་བའི་སྙིང་པོ་དེ་ཁོ་ན་ཉིད་ངེས་པའོ།,12,252.1,328.6,22,ལེའུ།,།སྡེ་དགེ་དང་མཚམས་བྲག་རྒྱུད་འབུམ་གཉིས་ཀྱི་ཆོས་ཚན་དཔེ་སྡུར་ཞུས་པའི་དཀར་ཆག::བསྐྱེད་པ་མ་ཧཱ་ཡོ་གའི་སྐོར།::རྩ་བར་གྱུར་པ་སྒྱུ་འཕྲུལ་གྱི་སྐོར། ,སློབ་དཔོན་པདྨས་བསྒྱུར།,ད- ཏ༡- ༣༡ ཚ- ཝ༣,རྒྱ་གར་གྱི་པཎྜི་ཏ་བི་མ་ལ་མི་ཏྲ་དང་ལོ་ཙཱ་བ་རྨ་རིན་ཆེན་མཆོག་གིས་བསྒྱུར།            ལེའུ་ཉེར་གཉིས་ཡོད་པ་འདྲ་ཡང་སྡེ་དགེ་ལ་རྒྱ་སྐད་མེད་མཚམས་བྲག་ལ་རྒྱ་སྐད་ཡོ.,            ཡང་སྡེ་དགེ་ལ་ལེའུ་ཉེར་གཉིས་མཇུག་ཏུ་གསང་སྙིང་གི་རྒྱ་དཔེ་དངོས་སུ་ཡོད་ཚུལ་དང་། ཆོས་རྣམ་དག་ཡིན་པའི་ལོ་རྒྱུས་བཅོམ་ལྡན་རིག་རལ་དང་ཐར་ལོ།            རྒྱལ་དབང་ལྔ་པ་བཅས་ཀྱི་གསུང་ལྡེབ་དྲུག་ལྷག་མ་ཡོ.། འགྱུར་བྱང་མི་འདྲ་བ་ནི་འགྱུར་སྔ་ཕྱིའི་ཁྱད་པར་ཡིན་པ་འདྲ,
183,195,གསང་བའི་སྙིང་པོ་དེ་ཁོ་ན་ཉིད་ངེས་པ་སྒྱུ་འཕྲུལ་བརྒྱད་པ་ཞེས་བྱ་བའི་རྒྱུད།,12,330.1,356.3,8,ལེའུ།,།སྡེ་དགེ་དང་མཚམས་བྲག་རྒྱུད་འབུམ་གཉིས་ཀྱི་ཆོས་ཚན་དཔེ་སྡུར་ཞུས་པའི་དཀར་ཆག::བསྐྱེད་པ་མ་ཧཱ་ཡོ་གའི་སྐོར།::རྩ་བར་གྱུར་པ་སྒྱུ་འཕྲུལ་གྱི་སྐོར། ,ད- ཐ༡༡༤- ༡༢༣ ཚ- ཝ༧,འགྱུར་བྱང་མི་བཞུགས།
184,196,འཕགས་པ་འཇམ་དཔལ་གྱི་མཚན་ཡང་དག་པར་བརྗོད་པ།,12,356.3,389.1,14,ལེའུ།,།སྡེ་དགེ་དང་མཚམས་བྲག་རྒྱུད་འབུམ་གཉིས་ཀྱི་ཆོས་ཚན་དཔེ་སྡུར་ཞུས་པའི་དཀར་ཆག::བསྐྱེད་པ་མ་ཧཱ་ཡོ་གའི་སྐོར།::རྩ་བར་གྱུར་པ་སྒྱུ་འཕྲུལ་གྱི་སྐོར། ,ད- ཐ༡༢༣- ༡༣༥ ཚ- ཞ༢,སྡེ་པར་ལ་ཕན་ཡོན་སྐོར་ལྷག་མ་ཡོད། འགྱུར་བྱང་མི་བཞུགས།
185,197,གསང་བ་སྙིང་པོ་དེ་ཁོ་ན་ཉིད་ངེས་པ་སྒྱུ་འཕྲུལ་བཞི་བཅུ་པ།,12,389.1,521.1,46,ལེའུ།,།སྡེ་དགེ་དང་མཚམས་བྲག་རྒྱུད་འབུམ་གཉིས་ཀྱི་ཆོས་ཚན་དཔེ་སྡུར་ཞུས་པའི་དཀར་ཆག::བསྐྱེད་པ་མ་ཧཱ་ཡོ་གའི་སྐོར།::རྩ་བར་གྱུར་པ་སྒྱུ་འཕྲུལ་གྱི་སྐོར། ,ད- ཐ༡༣༥- ༡༨༢ ཚ- ཝ༤,འགྱུར་བྱང་མི་བཞུགས།
186,198,སྒྱུ་འཕྲུལ་ལེ་ལྷག་མ།,12,521.1,678.2,3,ལེའུ།,།སྡེ་དགེ་དང་མཚམས་བྲག་རྒྱུད་འབུམ་གཉིས་ཀྱི་ཆོས་ཚན་དཔེ་སྡུར་ཞུས་པའི་དཀར་ཆག::བསྐྱེད་པ་མ་ཧཱ་ཡོ་གའི་སྐོར།::རྩ་བར་གྱུར་པ་སྒྱུ་འཕྲུལ་གྱི་སྐོར། ,ད- ཐ༡༨༢- ༢༣༨ ཚ- ཝ༦,རྒྱུད་འདིའི་དཔེ་གཉིས་ཀྱི་ལེའུ་དང་པོ་ནས་ཉེར་གཅིག་བར་འདྲ་ཡང་དེ་ཕན་གྱི་གོ་རིམ་མི་འདྲ། འགྱུར་བྱང་མི་བཞུགས།
187,199,རྡོ་རྗེ་སེམས་དཔའ་སྒྱུ་འཕྲུལ་དྲྭ་བ་ལས་གསང་བའི་སྙིང་པོ་དེ་ཁོ་ན་བསྟན་པ་རོལ་པ་ཆེན་པོའི་རྒྱུད།,12,678.2,790,13,ལེའུ།,།སྡེ་དགེ་དང་མཚམས་བྲག་རྒྱུད་འབུམ་གཉིས་ཀྱི་ཆོས་ཚན་དཔེ་སྡུར་ཞུས་པའི་དཀར་ཆག::བསྐྱེད་པ་མ་ཧཱ་ཡོ་གའི་སྐོར།::རྩ་བར་གྱུར་པ་སྒྱུ་འཕྲུལ་གྱི་སྐོར། ,བི་མ་ལ་མི་ཏྲ་དང་གཉགས་ཛྙཱ་ན་ཀུ་མཱ་རས་བསྒྱུར།,ད- ཐ༢༣༩- ༢༧༩ ཚ- ཞ༣
188,200,ཐབས་ལམ་རིམ་གྱིས་སྟོན་པ་སྒྱུ་འཕྲུལ་རྒྱ་མཚོ།,13,1.1,95.2,22,ལེའུ།,།སྡེ་དགེ་དང་མཚམས་བྲག་རྒྱུད་འབུམ་གཉིས་ཀྱི་ཆོས་ཚན་དཔེ་སྡུར་ཞུས་པའི་དཀར་ཆག::བསྐྱེད་པ་མ་ཧཱ་ཡོ་གའི་སྐོར།::རྩ་བར་གྱུར་པ་སྒྱུ་འཕྲུལ་གྱི་སྐོར། ,ད- ཐ༢༧༩- ༣༡༣ ཚ- ཟ༡,འགྱུར་བྱང་མི་བཞུགས།
189,201,ལྷ་མོ་སྒྱུ་འཕྲུལ་དྲྭ་བ་ཆེན་མོ་ཞེས་བྱ་བའི་རྒྱུད།,13,95.2,187.1,13,ལེའུ།,།སྡེ་དགེ་དང་མཚམས་བྲག་རྒྱུད་འབུམ་གཉིས་ཀྱི་ཆོས་ཚན་དཔེ་སྡུར་ཞུས་པའི་དཀར་ཆག::བསྐྱེད་པ་མ་ཧཱ་ཡོ་གའི་སྐོར།::རྩ་བར་གྱུར་པ་སྒྱུ་འཕྲུལ་གྱི་སྐོར། ,སློབ་དཔོན་སྒེག་རྡོར་དང་རྨ་རིན་ཆེན་མཆོག་གིས་བསྒྱུར།,ད- ད༡- ༣༤ ཚ- ཝ༨
190,202,གསང་བ་སྙིང་པོ་དེ་ཁོ་ན་ཉིད་ངེས་པའི་བླ་མ་ཆེན་པོ།,13,188.1,260.6,13,ལེའུ།,།སྡེ་དགེ་དང་མཚམས་བྲག་རྒྱུད་འབུམ་གཉིས་ཀྱི་ཆོས་ཚན་དཔེ་སྡུར་ཞུས་པའི་དཀར་ཆག::བསྐྱེད་པ་མ་ཧཱ་ཡོ་གའི་སྐོར།::རྩ་བར་གྱུར་པ་སྒྱུ་འཕྲུལ་གྱི་སྐོར། ,ད- ད༣༤- ༦༠ ཚ- ཝ༥,རྒྱ་གར་གྱི་པཎྜི་ཏ་ཨཱཙཱཪྱ་བི་མ་ལ་མི་ཏྲ་དང་བོད་ཀྱི་ལོ་ཙཱ་བ་གཉགས་ཛྙཱ་ན་ཀུ་མ་རས་བསྒྱུར་བ། འགྱུར་བྱང་མི་བཞུགས།
191,203,དཔལ་རྩ་རྒྱུད་གསང་བའི་སྙིང་པོ་དེ་ཁོ་ན་ཉིད་རྣམ་པར་ངེས་པ།,13,262.1,325.1,20,ལེའུ།,།སྡེ་དགེ་དང་མཚམས་བྲག་རྒྱུད་འབུམ་གཉིས་ཀྱི་ཆོས་ཚན་དཔེ་སྡུར་ཞུས་པའི་དཀར་ཆག::བསྐྱེད་པ་མ་ཧཱ་ཡོ་གའི་སྐོར།::རྩ་བར་གྱུར་པ་སྒྱུ་འཕྲུལ་གྱི་སྐོར། ,ད- ད༦༠- ༨༢,འགྱུར་བྱང་མི་བཞུགས།
192,204,རྡོ་རྗེ་སེམས་དཔའ་སྒྱུ་འཕྲུལ་དྲྭ་བ་ཐམས་ཅད་ཀྱི་མེ་ལོང་ཞེས་བྱ་བའི་རྒྱུད།,13,325.1,520.1,13,ལེའུ།,།སྡེ་དགེ་དང་མཚམས་བྲག་རྒྱུད་འབུམ་གཉིས་ཀྱི་ཆོས་ཚན་དཔེ་སྡུར་ཞུས་པའི་དཀར་ཆག::བསྐྱེད་པ་མ་ཧཱ་ཡོ་གའི་སྐོར།::རྩ་བར་གྱུར་པ་སྒྱུ་འཕྲུལ་གྱི་སྐོར། ,བི་མ་ལ་མི་ཏྲ་དང་གཉགས་ཛྙཱ་ན་ཀུ་མཱ་རས་བསྒྱུར།,ད- ད༨༢- ༡༤༨ ཚ- ཟ༥
